latitude,longitude,acq_date,fire_occurred,temperature,humidity,wind_speed,precipitation,elevation,vpd
27.8739,80.0982,2016-03-11,0,27.1,29.52,2.44,0.19,156.0,2.528
28.0033,84.8377,2022-08-27,0,19.07,93.22,1.43,21.9,667.0,0.15
28.8952,84.65,2012-03-29,0,-7.06,60.88,1.9,0.0,5386.0,0.141
29.1301,86.2517,2024-05-01,0,-3.29,48.74,7.34,0.0,5257.0,0.246
28.7341,82.356,2024-09-30,0,19.16,90.9,1.42,0.0,2091.0,0.202
29.021,85.3287,2018-12-29,0,-17.49,38.3,1.66,0.0,5769.0,0.095
28.712,80.7356,2020-06-28,0,31.17,74.43,1.52,7.0,185.0,1.16
30.3836,83.9482,2020-12-30,0,-18.45,49.28,5.59,0.0,5780.0,0.072
27.9038,85.0031,2024-07-27,0,22.25,83.06,1.72,1.31,1399.0,0.455
28.3208,86.8585,2018-10-01,0,0.22,70.01,2.23,0.99,4602.0,0.186
28.9332,81.1449,2018-05-20,0,26.72,30.86,1.79,0.0,581.0,2.425
28.04,81.3627,2015-03-11,0,19.85,50.25,2.32,0.0,144.0,1.153
28.2955,83.7586,2015-01-22,0,-0.19,54.2,1.43,0.9,1156.0,0.276
27.5129,81.7643,2021-08-12,0,28.54,88.05,2.39,10.54,119.0,0.466
26.3888,80.4357,2019-04-17,0,27.43,46.63,2.41,1.69,125.0,1.951
29.2868,86.2513,2019-05-07,0,-1.2,54.79,5.52,0.0,5046.0,0.253
27.3188,86.8734,2013-05-24,0,15.35,59.17,1.98,0.02,2145.0,0.712
28.9426,87.8033,2015-05-16,0,4.62,43.84,3.5,0.24,4877.0,0.477
29.129,84.6122,2022-05-23,0,-1.63,80.11,2.37,2.75,5279.0,0.108
30.2746,81.9416,2020-06-01,0,-5.48,94.08,2.52,4.1,4747.0,0.024
27.6812,87.1146,2018-12-26,0,0.08,50.51,1.71,0.0,4460.0,0.304
27.6192,86.3546,2018-08-18,0,18.91,92.03,1.16,0.52,2942.0,0.174
26.5675,88.0602,2012-02-24,0,21.57,38.45,1.37,0.0,98.0,1.585
30.144,88.8965,2020-05-09,0,-0.75,46.26,1.97,0.02,5457.0,0.311
29.5074,82.7647,2017-06-02,0,4.76,78.59,2.79,0.35,3359.0,0.184
28.6902,83.1122,2020-02-06,0,-0.67,55.13,1.43,0.0,4424.0,0.261
30.0423,88.5912,2018-05-20,0,6.55,41.34,2.92,0.0,4800.0,0.57
29.0823,82.0996,2015-02-06,0,5.77,57.52,1.44,0.0,3394.0,0.391
29.3676,89.1668,2012-12-07,0,-4.01,29.3,2.32,0.0,3837.0,0.321
28.8316,87.0874,2021-01-25,0,-10.02,22.04,4.48,0.0,4798.0,0.222
27.9013,81.0616,2012-01-07,0,15.46,72.58,1.69,1.69,132.0,0.482
27.5568,84.4904,2018-01-21,0,14.45,40.08,1.18,0.0,187.0,0.986
29.6631,83.6491,2014-11-28,0,-13.38,74.93,3.58,0.0,4893.0,0.055
27.0165,80.1716,2014-04-03,0,27.9,28.68,2.73,0.08,138.0,2.68
28.5294,82.9261,2012-03-18,0,6.55,60.26,2.05,0.0,3459.0,0.386
27.4587,85.6535,2018-02-04,0,13.58,39.03,1.93,0.0,1608.0,0.948
28.9543,85.9318,2016-05-24,0,2.92,65.52,3.77,0.25,5587.0,0.26
28.6722,86.433,2021-09-16,0,2.59,83.41,2.13,0.45,4352.0,0.122
28.6257,80.2821,2014-08-26,0,30.7,60.86,1.54,0.11,172.0,1.729
29.5402,83.1816,2013-12-06,0,-9.13,52.04,2.12,0.0,5444.0,0.147
27.0427,85.6868,2018-02-11,0,19.75,18.46,1.46,0.0,179.0,1.877
29.6378,87.2489,2015-09-13,0,6.9,66.9,1.5,1.61,5757.0,0.329
29.4081,85.8689,2020-09-15,0,4.79,74.03,2.32,0.22,4908.0,0.223
29.1001,88.8329,2017-02-15,0,-4.44,17.53,1.19,0.0,4468.0,0.362
29.7445,84.6048,2022-03-18,0,-1.23,52.52,1.47,0.41,5539.0,0.265
27.886,82.6917,2022-09-22,0,24.49,91.61,1.97,4.16,625.0,0.258
28.3875,88.3459,2016-01-04,0,-10.3,27.95,2.33,0.0,4448.0,0.201
29.7843,86.1636,2018-11-25,0,-8.43,40.7,2.71,0.0,5451.0,0.192
28.3823,82.0061,2023-07-14,0,24.59,87.75,2.12,22.67,2093.0,0.379
26.9819,81.1417,2018-03-07,0,24.34,21.58,2.43,0.0,122.0,2.388
30.42,83.7867,2012-08-06,0,6.68,66.43,2.12,0.35,5292.0,0.329
29.7434,83.9194,2020-11-29,0,-8.5,52.67,2.54,0.0,4660.0,0.152
27.1842,80.8199,2023-07-21,0,30.45,80.38,2.29,0.05,128.0,0.854
27.4173,87.9987,2017-03-31,0,6.86,74.88,1.61,5.47,3816.0,0.249
27.6104,86.3889,2022-06-04,0,18.78,63.38,1.85,5.26,3079.0,0.794
30.0461,87.8382,2012-05-16,0,-1.05,42.34,3.07,0.11,5805.0,0.326
30.3256,81.5975,2016-03-30,0,-7.63,84.65,3.44,1.61,5144.0,0.053
29.8402,89.2941,2022-04-25,0,-0.58,38.05,2.87,0.01,5185.0,0.363
27.0366,81.3151,2018-10-18,0,25.71,63.71,1.0,0.0,121.0,1.199
30.0999,82.1615,2024-01-19,0,-7.38,64.05,1.48,0.0,5154.0,0.126
26.9051,87.0969,2023-10-07,0,,,,,452.0,
27.492,87.5917,2012-12-12,0,1.92,53.1,1.41,0.0,1685.0,0.329
26.5155,89.0296,2022-06-12,0,28.17,89.14,1.66,73.01,66.0,0.415
27.5054,87.2898,2023-07-06,0,16.59,87.44,2.32,6.21,1826.0,0.237
29.3179,82.6448,2019-02-05,0,-8.05,56.14,1.5,0.0,4280.0,0.146
28.2581,87.0422,2019-03-25,0,-7.31,66.04,4.61,0.4,4868.0,0.12
26.771,86.1543,2020-08-01,0,25.64,86.53,1.07,0.32,89.0,0.443
29.0003,88.4842,2012-02-09,0,-7.2,36.51,7.76,0.28,4362.0,0.226
26.5551,86.0844,2022-08-02,0,28.15,83.44,0.62,10.27,67.0,0.631
26.5838,86.6449,2019-09-05,0,27.6,86.53,2.02,2.34,99.0,0.497
27.6462,80.6065,2012-07-08,0,28.54,84.84,2.86,32.09,140.0,0.591
30.1123,88.2732,2016-10-04,0,2.99,67.98,1.68,0.0,5285.0,0.242
28.9501,88.116,2015-01-14,0,-8.26,43.08,3.53,0.0,5000.0,0.186
27.269,87.2853,2017-11-10,0,8.19,78.59,1.38,0.0,1194.0,0.233
28.8565,83.3474,2024-04-08,0,-3.57,56.75,2.29,0.0,3891.0,0.203
28.0646,86.2144,2014-11-21,0,-1.72,73.86,1.49,0.0,5367.0,0.141
27.239,88.0115,2024-11-22,0,13.88,88.85,0.63,0.01,3216.0,0.177
29.9564,89.0125,2017-04-13,0,-4.01,32.9,2.92,0.0,4465.0,0.305
29.0953,85.1372,2021-08-28,0,2.95,89.81,1.84,7.98,4562.0,0.077
29.151,88.7014,2012-12-02,0,-3.9,25.95,2.17,0.0,3917.0,0.339
28.3739,88.4452,2022-06-16,0,7.4,68.95,3.73,3.46,4534.0,0.32
26.561,81.7031,2016-12-28,0,14.52,38.01,1.17,0.0,99.0,1.025
29.6792,81.7146,2012-07-20,0,16.06,83.27,1.73,8.27,2285.0,0.305
27.5744,86.1293,2012-02-27,0,11.05,27.97,1.74,0.0,2266.0,0.949
28.2874,80.0857,2021-12-07,0,15.26,78.71,1.56,0.01,169.0,0.369
28.425,86.1788,2024-07-25,0,6.75,85.17,2.39,10.31,4679.0,0.146
30.4947,82.5636,2022-07-22,0,8.52,51.08,2.14,2.87,4991.0,0.544
29.7219,84.3034,2017-05-13,0,1.34,75.75,1.98,0.57,5148.0,0.163
28.0586,81.3318,2016-09-12,0,28.22,81.29,1.06,9.22,157.0,0.716
27.1786,85.2653,2017-08-22,0,28.47,84.4,1.02,12.33,191.0,0.606
28.3058,82.0598,2021-09-25,0,21.92,86.05,0.67,4.71,1230.0,0.367
28.3332,84.9403,2020-01-17,0,-6.67,97.47,4.31,23.02,2613.0,0.009
29.971,86.9655,2023-02-28,0,-12.55,61.46,4.08,0.0,5247.0,0.09
29.2925,83.9168,2013-04-09,0,-7.18,78.11,3.9,0.0,4805.0,0.078
28.0628,83.2597,2023-02-27,0,15.75,45.75,1.57,0.18,1989.0,0.971
28.7117,83.7848,2018-08-28,0,13.3,94.17,1.56,0.68,4778.0,0.089
27.3206,87.0392,2023-07-06,0,15.34,89.99,1.92,3.67,2601.0,0.174
29.4004,85.5447,2022-06-25,0,7.64,73.52,2.68,14.76,4747.0,0.277
27.4942,86.3002,2013-11-25,0,11.07,71.85,1.13,0.0,1656.0,0.371
27.1477,80.7278,2021-05-08,0,31.96,32.31,1.38,2.41,130.0,3.211
27.3462,89.1504,2024-03-23,0,1.18,91.2,1.17,4.8,4117.0,0.059
27.1864,85.6877,2023-11-29,0,21.73,67.59,0.78,0.0,362.0,0.843
28.6971,81.6969,2015-07-27,0,23.61,87.56,1.7,1.72,1610.0,0.363
29.7155,80.1128,2024-11-04,0,16.58,77.96,1.15,0.0,837.0,0.416
27.1565,89.4374,2016-01-31,0,7.64,73.13,0.52,0.05,3318.0,0.281
27.0457,81.9022,2022-02-16,0,15.74,71.05,2.1,0.0,106.0,0.518
28.828,80.306,2014-03-12,0,20.05,58.18,1.73,1.98,195.0,0.981
30.4514,88.3912,2015-05-26,0,2.96,31.43,3.61,0.0,5008.0,0.518
27.3178,86.1067,2015-12-19,0,4.72,52.08,1.13,0.0,1529.0,0.41
29.0556,84.1323,2024-07-06,0,5.25,88.39,4.12,60.25,5140.0,0.103
29.4323,81.3561,2023-04-20,0,12.86,55.97,1.48,0.33,2219.0,0.653
28.852,88.3882,2024-12-05,0,-3.61,34.15,3.74,0.0,4894.0,0.308
29.8858,84.4856,2012-09-12,0,5.39,69.88,2.53,11.37,5529.0,0.27
30.4658,83.5387,2018-12-10,0,-16.8,72.41,4.03,0.0,5664.0,0.045
30.3262,88.5367,2016-10-05,0,2.97,71.76,2.76,0.13,4836.0,0.214
27.2421,81.2657,2016-10-16,0,24.92,55.35,0.73,0.0,113.0,1.408
27.9103,85.8795,2024-03-02,0,5.95,48.07,1.88,0.03,2870.0,0.484
30.114,84.6734,2012-08-21,0,5.74,67.12,1.23,1.8,5570.0,0.302
28.435,83.7973,2019-01-22,0,-0.87,73.89,1.2,4.77,3031.0,0.15
29.0626,87.2851,2013-07-01,0,10.91,61.39,2.56,0.71,5531.0,0.504
28.7935,83.4817,2016-07-17,0,4.7,85.61,2.36,5.62,5552.0,0.123
28.2983,81.254,2018-12-23,0,14.99,47.46,1.16,0.0,155.0,0.895
28.1164,88.032,2015-10-15,0,-0.76,77.16,1.97,0.38,4830.0,0.132
27.8835,87.1005,2019-01-02,0,-13.97,63.75,2.69,0.0,7430.0,0.075
26.6114,83.0737,2015-05-21,0,34.66,22.27,2.87,0.05,83.0,4.289
27.6365,83.4356,2022-12-01,0,17.26,75.6,1.41,0.0,133.0,0.481
29.0845,85.6679,2013-05-03,0,-3.19,50.7,4.55,0.0,4965.0,0.238
29.1329,85.4651,2018-01-28,0,-11.51,44.22,5.28,0.0,4788.0,0.141
27.5532,89.1074,2023-12-16,0,2.64,71.27,0.66,0.0,4927.0,0.212
29.2544,89.21,2023-10-18,0,-1.03,66.45,2.44,0.03,3959.0,0.19
29.7454,88.1337,2021-12-28,0,-10.19,56.79,2.54,0.03,5092.0,0.122
27.5345,81.5808,2020-06-12,0,35.86,45.53,0.91,0.04,116.0,3.211
28.2599,81.9395,2014-07-25,0,23.94,83.3,1.39,16.59,418.0,0.497
29.0756,80.2049,2018-02-28,0,22.08,33.35,1.75,0.0,1190.0,1.771
29.2993,81.2359,2017-05-09,0,15.54,61.68,1.82,5.66,1004.0,0.677
27.1572,88.7842,2020-12-21,0,12.58,64.01,0.73,0.0,1772.0,0.524
29.8921,80.058,2012-02-04,0,4.16,58.64,1.22,0.53,1786.0,0.34
29.8882,87.7154,2013-10-12,0,-0.4,64.35,2.12,0.0,5463.0,0.211
30.3713,83.676,2013-04-05,0,-12.77,84.61,4.67,0.12,5323.0,0.035
28.8029,89.0785,2016-08-15,0,10.1,70.79,1.67,1.45,5195.0,0.361
27.8576,85.9178,2024-02-18,0,4.21,55.27,1.43,0.01,2312.0,0.369
28.2854,83.1802,2017-06-14,0,,,,,998.0,
26.7975,82.9294,2012-04-23,0,32.8,19.57,3.89,0.0,84.0,4.001
26.4464,84.4564,2018-01-29,0,14.69,37.05,1.31,0.0,71.0,1.052
28.8818,81.2906,2020-07-15,0,23.17,85.47,1.01,1.01,1555.0,0.412
27.1542,81.3524,2018-12-09,0,16.51,51.6,1.15,0.0,111.0,0.909
27.5612,83.3313,2023-01-01,0,14.6,74.81,1.06,0.0,110.0,0.419
26.3483,85.0306,2014-11-16,0,19.35,59.43,1.11,0.0,61.0,0.911
28.2685,84.298,2024-08-21,0,10.54,93.37,1.65,0.56,1535.0,0.084
27.5217,80.2925,2017-03-26,0,29.48,16.06,2.84,0.01,140.0,3.457
30.2841,84.1861,2013-06-02,0,4.46,62.24,1.4,1.07,5556.0,0.317
28.2926,80.0928,2016-06-09,0,34.45,37.52,2.2,1.77,172.0,3.408
29.1224,89.1634,2023-11-28,0,-1.19,54.47,2.88,0.0,4772.0,0.255
29.3519,87.2508,2016-07-18,0,10.41,60.93,1.85,0.87,4541.0,0.493
28.5764,87.8989,2019-05-24,0,3.8,57.57,2.82,0.49,4578.0,0.34
27.5657,85.6866,2014-05-22,0,27.16,25.44,1.84,0.01,1100.0,2.683
26.96,84.2573,2015-12-31,0,18.06,46.77,1.08,0.0,83.0,1.103
28.0388,81.8297,2018-12-20,0,15.7,46.65,1.16,0.0,184.0,0.952
26.5215,85.9882,2018-10-17,0,24.68,59.97,0.88,0.0,66.0,1.244
30.1284,88.9432,2022-09-09,0,6.24,55.89,1.47,0.58,5092.0,0.419
28.9278,85.8696,2015-03-03,0,-14.05,83.23,4.0,1.43,5364.0,0.035
30.1926,89.4949,2014-04-22,0,-1.9,45.32,3.37,0.0,5031.0,0.291
29.5394,86.9169,2021-12-08,0,-9.71,46.24,3.32,0.0,5518.0,0.157
29.0921,85.3795,2012-11-18,0,-9.93,42.99,3.31,0.0,4690.0,0.164
26.7315,87.6762,2012-09-17,0,24.91,91.8,1.65,14.48,182.0,0.258
29.0709,86.2737,2017-02-01,0,-12.99,59.81,2.19,0.0,5614.0,0.09
29.0746,88.99,2020-10-02,0,8.41,66.71,2.27,0.0,4336.0,0.367
28.1494,86.9247,2019-03-28,0,-4.32,54.3,1.71,0.0,6344.0,0.203
29.9573,83.2146,2012-01-19,0,-22.04,76.67,6.2,0.0,4591.0,0.024
28.2079,84.9199,2012-06-03,0,23.15,44.72,2.19,0.0,2708.0,1.567
30.1659,88.2299,2019-08-09,0,5.85,74.98,1.88,2.29,5149.0,0.232
26.579,82.2795,2013-08-24,0,28.69,81.66,1.73,0.0,101.0,0.722
29.1405,88.0461,2013-04-19,0,0.71,41.53,2.77,0.01,4284.0,0.376
30.3419,84.4398,2014-01-09,0,-17.03,81.88,8.54,0.0,4954.0,0.029
29.9417,86.6564,2022-06-16,0,4.84,56.32,3.28,4.07,5204.0,0.377
26.9161,82.5004,2017-12-26,0,14.63,55.04,1.94,0.0,95.0,0.749
26.5267,83.5777,2020-12-15,0,17.28,57.21,2.36,0.69,78.0,0.844
27.3118,80.2008,2018-09-24,0,26.62,87.59,2.66,5.73,140.0,0.433
28.6414,88.3392,2018-12-21,0,-11.34,39.62,3.26,0.0,5486.0,0.155
28.2246,83.8585,2012-11-13,0,14.61,65.85,1.21,0.0,1124.0,0.568
27.5557,88.7551,2024-09-16,0,11.6,87.2,1.28,0.8,4493.0,0.175
27.1833,88.1197,2016-10-27,0,17.73,67.61,1.01,0.0,2829.0,0.657
29.6583,89.4798,2012-09-26,0,4.76,61.84,1.56,0.0,5087.0,0.327
27.3434,85.1799,2020-02-26,0,14.02,68.4,1.52,10.57,305.0,0.506
27.3529,87.2551,2020-09-11,0,15.77,94.04,2.1,1.35,512.0,0.107
30.2161,88.8432,2022-07-16,0,8.4,54.99,2.81,0.01,5339.0,0.496
26.8926,86.1395,2017-03-04,0,21.69,28.54,2.61,0.01,112.0,1.854
28.1764,83.2217,2014-11-28,0,14.38,51.0,1.28,0.0,1411.0,0.803
26.921,81.305,2015-02-22,0,22.98,39.97,2.66,0.0,120.0,1.684
26.3287,81.3856,2017-11-03,0,22.06,73.05,1.14,0.0,114.0,0.715
29.668,82.405,2022-05-28,0,5.53,84.48,2.57,0.09,4863.0,0.14
28.484,86.0065,2021-09-02,0,4.86,83.03,1.78,3.39,5333.0,0.147
29.9027,83.8252,2021-08-30,0,4.11,80.35,2.34,10.49,4715.0,0.161
27.9371,87.9504,2021-04-10,0,-5.89,62.56,3.11,0.59,5793.0,0.147
29.4493,85.8997,2012-03-06,0,-9.99,57.84,6.54,0.0,4899.0,0.121
30.4738,81.8273,2019-07-27,0,5.15,78.17,3.34,3.42,5264.0,0.192
27.3128,82.1553,2021-11-04,0,17.75,82.31,1.87,0.0,104.0,0.359
29.1516,85.0191,2014-01-22,0,-10.87,82.57,2.96,0.0,4517.0,0.046
29.6402,82.1107,2016-08-03,0,15.53,85.83,1.51,7.7,3612.0,0.25
30.1038,81.3669,2020-04-03,0,-6.42,85.98,1.6,0.0,4975.0,0.053
27.4855,80.2126,2012-08-18,0,29.97,80.24,1.3,11.55,144.0,0.837
26.5817,85.7632,2016-12-05,0,16.3,60.12,1.43,0.0,61.0,0.739
28.1078,82.6595,2016-09-03,0,25.17,89.8,2.56,0.11,1324.0,0.326
28.5597,83.4752,2015-06-14,0,11.69,82.67,1.86,6.58,3237.0,0.238
27.6285,85.7732,2015-04-19,0,23.02,44.41,1.69,0.04,1951.0,1.564
28.3818,86.5707,2017-06-16,0,4.6,61.33,2.61,0.11,4953.0,0.328
28.4237,88.8683,2014-11-24,0,-7.9,40.29,1.65,0.0,5046.0,0.201
30.4328,88.1737,2021-06-11,0,5.1,59.36,1.54,0.19,5153.0,0.357
27.9149,81.621,2024-09-02,0,27.8,83.26,1.43,2.13,144.0,0.625
28.3064,87.0077,2023-06-20,0,5.64,64.85,2.42,2.07,4491.0,0.321
28.4545,83.8139,2013-02-12,0,2.08,44.9,1.57,0.0,3126.0,0.391
28.8014,89.1645,2020-07-05,0,10.59,68.63,2.18,1.65,4376.0,0.401
27.023,83.0635,2013-12-28,0,14.23,76.89,1.62,0.02,85.0,0.375
28.4082,80.1841,2020-02-29,0,18.69,78.59,1.01,2.08,177.0,0.461
29.2666,80.6478,2018-12-06,0,8.81,66.69,1.16,0.0,1657.0,0.378
26.3448,87.3307,2022-12-26,0,17.46,68.6,1.58,0.0,61.0,0.626
27.6751,83.2185,2016-07-25,0,28.63,85.53,1.92,40.8,148.0,0.567
27.5417,88.8827,2017-05-21,0,10.54,81.78,1.77,6.06,4174.0,0.232
28.7627,83.1295,2019-03-17,0,-8.68,72.58,1.68,0.08,5454.0,0.087
28.2116,81.604,2023-07-31,0,29.88,81.12,1.18,18.96,158.0,0.796
30.419,81.4275,2017-02-16,0,-6.16,59.15,1.93,0.0,5503.0,0.157
27.0386,89.099,2019-09-26,0,,,,,2875.0,
29.2075,84.4647,2014-01-24,0,,,,,4621.0,
29.3153,83.608,2016-05-14,0,,,,,,
27.7339,89.2225,2012-10-03,0,10.01,87.66,1.38,0.24,,0.152
27.453,82.5414,2020-01-31,0,13.2,66.98,1.85,0.01,100.0,0.501
28.8696,87.3096,2024-11-16,0,,,,,5027.0,
26.906,82.2298,2016-02-26,0,,,,,,
30.3616,82.016,2022-03-05,0,-16.56,70.26,2.89,0.01,5651.0,0.05
27.1595,84.2933,2019-07-14,0,29.46,87.06,3.86,29.96,97.0,0.532
29.3763,84.6152,2024-04-07,0,-4.52,63.49,3.35,0.0,4640.0,0.159
27.1432,83.8334,2022-11-04,0,22.07,82.08,0.72,0.0,93.0,0.476
29.214,81.3323,2012-02-15,0,9.5,65.4,1.34,0.04,2312.0,0.411
27.6458,86.1631,2014-03-02,0,8.09,52.18,1.5,0.56,2186.0,0.516
29.1074,85.6454,2014-03-20,0,-9.17,58.53,3.25,0.0,4814.0,0.127
29.4738,80.5865,2024-06-06,0,22.39,48.46,1.87,0.95,1598.0,1.395
26.9301,83.1455,2023-04-10,0,27.74,25.99,2.96,0.0,78.0,2.755
28.0453,85.5321,2021-05-26,0,14.45,77.28,1.7,3.61,2614.0,0.374
27.6073,83.6918,2016-09-14,0,27.87,79.01,0.83,1.74,148.0,0.787
28.2085,81.6949,2024-08-08,0,28.08,86.8,1.71,3.79,174.0,0.501
27.0067,82.4126,2023-08-10,0,28.66,87.07,1.53,12.88,93.0,0.508
27.9676,85.8,2016-04-02,0,10.29,54.08,1.97,0.0,1661.0,0.575
30.2117,85.4482,2018-01-28,0,-16.26,57.16,6.56,0.0,5258.0,0.073
29.7416,86.44,2023-10-01,0,3.27,75.19,2.14,0.05,5409.0,0.192
30.2478,83.7756,2013-06-21,0,8.51,64.36,1.93,0.67,5200.0,0.396
30.4442,83.9365,2017-04-05,0,,,,,5500.0,
28.2986,86.8984,2022-10-25,0,-3.42,57.64,1.77,0.03,4529.0,0.201
29.5141,85.8648,2016-08-23,0,6.43,72.61,1.89,0.89,5266.0,0.264
30.2395,80.1889,2013-02-04,0,3.37,89.75,1.05,14.53,4297.0,0.08
27.0703,80.9551,2018-02-09,0,17.81,24.52,2.48,0.0,128.0,1.539
27.6426,86.1569,2016-12-06,0,11.2,55.62,1.16,0.0,2027.0,0.59
29.7865,89.3501,2018-06-11,0,5.57,70.27,1.42,2.51,5145.0,0.27
26.9887,88.2746,2014-06-18,0,24.5,76.58,1.19,11.24,2285.0,0.72
28.6908,85.7724,2013-01-03,0,-14.06,51.25,2.66,0.02,4755.0,0.1
27.5156,89.2085,2019-08-03,0,13.19,88.72,1.13,4.24,4089.0,0.171
26.9325,86.8281,2012-12-18,0,13.77,53.05,1.31,0.0,1407.0,0.739
28.9026,84.4683,2023-06-06,0,-0.58,78.45,3.02,0.12,5223.0,0.126
29.1332,86.296,2019-02-08,0,-10.85,69.15,7.44,2.5,5028.0,0.082
29.5244,85.5735,2020-07-25,0,7.79,69.78,2.0,3.3,5146.0,0.32
29.6478,83.2871,2017-01-29,0,-12.67,65.28,2.79,0.13,5103.0,0.08
28.2278,82.6994,2017-04-26,0,27.4,24.19,2.91,0.0,768.0,2.767
28.7245,89.0623,2021-04-23,0,-3.52,54.04,4.65,0.04,5141.0,0.216
29.2029,87.6012,2019-06-10,0,7.94,38.27,1.97,0.63,4833.0,0.66
30.4887,82.6704,2024-02-21,0,-14.91,80.54,9.48,0.02,5171.0,0.037
26.9126,84.3568,2023-10-23,0,24.26,72.41,1.16,0.0,81.0,0.836
27.8929,88.958,2020-02-01,0,-12.64,63.85,3.51,0.06,4766.0,0.084
28.8298,85.8163,2020-08-08,0,8.39,77.65,1.18,6.74,4684.0,0.246
27.7367,85.0353,2020-02-08,0,12.23,49.3,1.31,0.02,1097.0,0.722
29.8044,80.8022,2013-12-20,0,-3.81,81.7,1.3,0.1,1934.0,0.084
26.4076,85.4067,2022-01-22,0,16.33,69.98,1.36,0.02,63.0,0.557
30.0669,84.1535,2014-08-25,0,1.82,73.27,2.46,2.57,5499.0,0.186
27.5976,85.7427,2021-08-16,0,22.99,92.18,1.3,7.39,1101.0,0.22
28.4219,88.7215,2017-01-24,0,-8.08,35.1,1.87,0.0,4864.0,0.216
27.2234,80.9232,2012-05-12,0,36.07,20.54,2.69,0.06,136.0,4.739
26.6413,88.2055,2020-10-18,0,26.49,83.89,0.92,0.01,125.0,0.557
28.6295,85.8543,2015-07-23,0,6.32,80.25,1.33,2.73,4793.0,0.189
28.4769,80.0646,2019-10-18,0,25.4,73.9,0.75,0.0,182.0,0.847
30.246,81.7142,2018-04-19,0,1.92,69.76,2.55,0.31,4632.0,0.212
29.7526,80.931,2017-10-05,0,10.74,75.82,1.55,0.0,3794.0,0.312
29.1171,83.7433,2017-04-05,0,-8.14,90.94,2.24,29.32,5540.0,0.03
29.9031,81.7579,2021-02-05,0,-9.24,87.97,2.63,0.64,4846.0,0.036
26.5572,87.1186,2024-01-22,0,14.33,53.06,1.23,0.0,83.0,0.767
27.312,86.1169,2015-10-24,0,12.45,65.04,1.12,0.11,1701.0,0.505
29.5335,88.8862,2015-05-07,0,2.6,45.41,1.83,0.02,5605.0,0.402
28.4959,80.2766,2022-03-19,0,28.61,48.22,1.26,0.0,195.0,2.028
30.1716,87.1803,2018-01-24,0,-16.7,61.62,3.68,0.09,5381.0,0.063
28.4519,80.6791,2014-07-17,0,30.59,77.05,1.46,29.05,157.0,1.007
30.1065,87.3942,2016-12-05,0,-6.9,40.5,2.09,0.0,4970.0,0.217
27.4411,87.6266,2019-04-29,0,13.65,62.54,2.15,1.03,1529.0,0.585
27.831,81.8405,2012-12-30,0,13.63,50.09,1.5,0.0,130.0,0.779
26.6352,86.8348,2022-04-09,0,28.23,50.48,1.96,0.59,115.0,1.897
29.9952,80.1587,2014-02-13,0,3.67,53.07,1.73,2.14,1699.0,0.373
28.8747,85.4555,2015-07-04,0,9.1,55.73,2.24,2.84,4990.0,0.512
30.1941,81.9179,2015-03-29,0,-0.98,82.6,1.83,3.07,5621.0,0.099
27.6501,85.8134,2012-02-22,0,16.22,43.53,1.89,0.0,1920.0,1.041
30.3734,86.8113,2018-01-10,0,-11.04,37.15,4.25,0.0,5269.0,0.165
27.6468,81.1127,2013-08-05,0,29.27,87.53,1.44,7.13,124.0,0.507
29.6491,82.5355,2020-10-19,0,1.56,53.19,1.6,0.15,3578.0,0.32
29.4083,87.0445,2013-01-27,0,-15.65,41.86,2.53,0.0,4668.0,0.105
27.7955,80.4381,2020-02-14,0,18.24,61.98,3.09,0.0,141.0,0.797
27.4267,87.5949,2024-12-24,0,3.65,81.19,1.35,0.0,1719.0,0.149
28.4671,81.9426,2023-04-09,0,21.06,31.64,1.81,0.0,1033.0,1.706
27.9755,84.0725,2019-03-26,0,15.19,66.47,1.6,9.65,456.0,0.579
26.8995,86.6598,2023-02-17,0,18.13,48.0,1.44,0.0,745.0,1.082
29.4181,81.6984,2023-03-25,0,5.21,79.17,1.71,7.11,2254.0,0.184
28.4766,85.1249,2012-09-01,0,9.02,81.23,1.1,20.14,4665.0,0.216
29.4615,88.7705,2021-05-26,0,8.53,64.48,3.26,3.08,5216.0,0.395
28.6839,87.5263,2014-12-06,0,-4.47,31.23,2.17,0.0,5313.0,0.302
26.8001,83.2293,2024-06-29,0,33.86,59.19,1.73,8.81,76.0,2.154
30.4282,82.2508,2018-03-15,0,-11.31,80.33,6.28,2.15,5016.0,0.051
29.1692,86.9931,2019-02-13,0,-8.97,54.12,2.4,0.0,4210.0,0.142
26.38,86.7272,2015-10-04,0,26.73,63.04,0.87,0.0,66.0,1.297
29.1293,89.4954,2014-04-09,0,1.32,47.76,3.57,0.53,3995.0,0.351
27.8478,86.7407,2016-10-09,0,1.69,89.75,2.15,5.11,3787.0,0.071
28.5904,82.2416,2021-01-24,0,6.92,41.62,1.58,0.0,1152.0,0.582
27.2717,87.3186,2018-07-27,0,16.67,86.82,2.04,17.44,606.0,0.25
28.8576,85.6943,2012-04-13,0,-3.38,55.17,5.16,0.01,4797.0,0.213
26.6693,84.9533,2020-01-08,0,15.76,67.67,0.9,0.74,68.0,0.579
27.3353,84.9391,2016-05-25,0,27.05,52.56,2.22,9.24,527.0,1.696
30.0942,81.6081,2015-03-18,0,-6.41,91.04,1.79,0.58,3751.0,0.034
26.411,83.2953,2015-04-28,0,31.02,40.9,1.65,0.1,78.0,2.658
