latitude,longitude,acq_date,fire_occurred
27.93238,82.61674,2016-04-10,1
28.85508,80.44488,2021-04-12,1
26.68552,87.56374,2020-04-05,1
30.256435438747424,89.33100043999721,2022-04-28,0
28.86999,80.75217,2015-05-29,1
28.24824,84.20909,2025-04-04,1
28.32905,81.57683,2022-04-22,1
28.22733,81.7453,2021-04-19,1
28.91775,80.74661,2022-04-26,1
29.16974,80.38164,2022-04-19,1
28.7196693768323,88.75082115467943,2025-04-03,0
28.8647,80.6894,2019-05-20,1
27.95861,85.17365,2014-04-24,1
27.33005,85.96656,2024-04-04,1
27.11429318575876,80.08004320021718,2023-03-11,0
27.04540381259844,80.43494894145009,2014-04-11,0
28.49797,81.99774,2021-04-09,1
28.05627,82.10055,2023-04-19,1
29.7527,80.69106,2017-03-15,1
27.705157232857918,85.49647712886343,2022-11-13,0
27.08668,84.82793,2021-04-13,1
28.94334,81.10948,2016-04-29,1
29.280863195321807,85.68763892332973,2022-04-29,0
27.12726,86.05785,2016-04-14,1
29.428390169360668,85.88370311342857,2016-11-23,0
30.03800251023515,83.62425699025091,2016-04-24,0
29.09121,81.25166,2018-04-17,1
29.33893178054414,81.06343887250928,2021-04-25,0
28.49805637552729,86.57846164968589,2021-02-22,0
28.05132,82.72298,2024-04-24,1
28.05297,82.11035,2025-04-06,1
27.58441,82.73787,2019-04-27,1
27.878559023974077,87.86042331690177,2023-05-17,0
28.70164,82.72813,2014-02-19,1
28.60665831462821,80.23042572809379,2021-04-11,0
27.6442,83.50247,2014-04-14,1
28.96484,80.35931,2021-04-17,1
28.13819,83.11842,2019-05-09,1
29.34854974445163,85.60140188162066,2024-04-20,0
27.66792,84.27884,2025-03-31,1
26.84098,87.006,2019-03-19,1
28.501998888292665,87.53062638711323,2021-04-18,0
27.11353,86.69511,2023-04-10,1
27.86812,84.51215,2021-04-12,1
28.10787,83.26099,2016-04-10,1
28.411638009596224,85.17224026848884,2021-04-04,0
27.13156,84.80843,2021-11-27,1
28.84702,80.21473,2014-04-30,1
29.19794,80.50092,2016-04-24,1
30.472167854692263,86.48273658560912,2020-02-11,0
28.20903,84.62203,2024-02-18,1
29.336838660071948,80.63415618650507,2022-04-26,0
29.84164816354465,82.78974740423091,2013-11-29,0
29.33549680854672,81.52179312362202,2021-03-31,0
28.599983696785127,83.62984727080426,2025-03-05,0
28.99668,81.85762,2021-04-02,1
27.84471,84.90509,2018-02-07,1
28.38786570392861,82.31753653085039,2016-04-20,0
28.70146586446286,85.82291217018495,2016-04-23,0
28.75854,82.67479,2016-04-12,1
28.14611281568429,88.01207941482163,2016-04-24,0
27.96056,84.98244,2016-03-19,1
28.46044,81.59982,2019-05-08,1
27.76385,84.19041,2016-04-28,1
29.48752371262073,86.28347278325033,2016-04-16,0
29.177379759902408,80.95452699555845,2021-02-16,0
26.62815268052687,83.20580467446443,2022-03-23,0
26.586816148226983,82.56574395981556,2021-03-26,0
29.658279983666493,88.88621185905278,2018-04-15,0
27.22333,84.96172,2021-03-21,1
26.584197154138465,82.46384988518189,2021-04-12,0
28.60051,81.94968,2018-05-04,1
27.81024,84.41298,2014-04-06,1
28.66846,82.18803,2024-05-05,1
27.87567,84.25362,2016-04-23,1
29.786011672900948,80.34304294643479,2016-04-23,0
30.001646563372137,86.22590262314314,2018-03-25,0
29.441481795203845,86.74941498664354,2024-05-01,0
28.73622,81.19247,2024-05-02,1
29.303307526404613,85.02503349965323,2024-04-07,0
29.0506,80.24604,2016-04-22,1
27.78398,83.42673,2024-04-28,1
28.56993,81.90079,2022-04-27,1
27.29615,87.2714,2016-04-21,1
28.90614,80.74129,2021-04-11,1
26.762358006219426,88.9801391226305,2018-04-25,0
27.62952,83.20625,2023-04-23,1
27.11007493397869,81.85309354157819,2024-05-05,0
26.870671389469777,86.9975193469055,2014-03-30,0
27.56551,84.66023,2023-03-13,1
29.10602,81.30489,2021-04-03,1
29.605671343061225,80.18246682622596,2023-04-16,0
29.19383777862209,88.43756532306755,2022-04-26,0
27.913316245183367,83.97067572422834,2021-04-12,0
27.94513046881044,88.06958898727855,2025-03-23,0
26.91264,87.22871,2015-11-01,1
28.24124,82.1215,2024-05-02,1
26.74654220262957,85.62010833411738,2024-05-05,0
27.237419906538808,88.13830147158072,2014-01-29,0
28.84836,81.46926,2014-05-22,1
29.53579,81.4445,2016-04-25,1
27.953178109033416,88.51870403442754,2024-04-26,0
27.8969,82.75933,2024-04-20,1
29.102348332895424,84.96465767149195,2021-04-03,0
28.79475,81.18766,2017-04-29,1
27.96356,82.44016,2021-03-21,1
26.79642,86.56977,2014-03-29,1
29.21996,80.79733,2016-04-30,1
28.99947,80.82736,2021-04-25,1
28.761778111595923,82.10607940744733,2021-04-14,0
28.27121,81.75505,2023-04-28,1
27.7785,82.75746,2021-03-21,1
27.048146178633296,86.30293250523363,2024-04-09,0
26.88869,86.71746,2021-04-11,1
26.75651,88.12448,2019-03-19,1
28.7897,81.32363,2016-04-08,1
27.593524180833573,88.94406390044666,2019-03-09,0
29.15864277830581,84.8367284228206,2022-03-27,0
30.063124114054165,87.02615210048674,2024-04-13,0
27.73705,83.82274,2021-04-02,1
28.32965,81.51921,2021-04-02,1
29.20954,81.33939,2025-04-02,1
30.252342925519056,88.26865702896735,2025-04-05,0
27.269422696092693,81.53414095509446,2019-12-26,0
28.68749,80.73035,2017-04-20,1
26.80577,86.46336,2016-03-25,1
29.60780553851433,87.20278585108558,2024-04-27,0
28.33805141625684,81.94722078966261,2025-04-01,0
27.460037281081163,83.97923107145704,2014-05-16,0
26.513853224773342,88.75789097487342,2022-04-05,0
28.90386,81.45882,2024-04-15,1
27.79537,86.22169,2016-04-29,1
28.13199,81.98285,2019-04-26,1
26.947851364706143,81.88965978826607,2017-04-06,0
29.23414,80.45419,2022-04-26,1
27.23161,85.08952,2015-04-19,1
28.83834,82.36398,2016-03-19,1
29.312,80.55806,2019-05-29,1
29.424645044767857,84.16897289904048,2025-05-10,0
26.62316621380144,82.24319389434754,2025-04-05,0
29.0521,80.5388,2023-04-18,1
28.46845,80.92418,2022-05-01,1
28.648102133458533,82.59985431155623,2014-03-29,0
28.02044,82.01972,2017-04-11,1
28.48489,82.06718,2023-05-12,1
28.4021016593567,85.8861738193651,2021-04-13,0
27.129419121499048,81.97340095043258,2014-05-18,0
28.68659,82.41072,2024-05-05,1
27.937934750048797,83.28759389749123,2016-04-11,0
28.10809,81.98923,2016-04-13,1
29.08971616976576,81.0866065885566,2019-05-06,0
27.03802908026535,86.28439092078611,2016-04-30,0
27.13788,85.89322,2018-03-17,1
29.54855,80.62434,2016-04-21,1
28.87531,80.24469,2017-01-03,1
27.38616,84.73137,2021-03-28,1
27.12748159046251,83.23194588339987,2025-03-30,0
28.49151,82.00614,2014-04-25,1
27.70388981314216,85.93479395610798,2015-05-22,0
29.331849756712806,86.96118689997321,2021-04-05,0
28.45425,82.07258,2023-05-15,1
28.53407,81.60802,2023-04-19,1
27.691691235735124,85.40804554638292,2019-03-19,0
28.75284,81.75291,2019-06-10,1
27.908241490028065,80.68991622397188,2021-04-27,0
28.558870535631936,89.40072708754312,2016-04-26,0
30.441665949393357,88.59722966860586,2016-04-09,0
26.394162760927617,86.1440934760632,2024-03-16,0
28.814981494654933,83.67388266294519,2019-05-09,0
29.06504,80.37767,2019-05-09,1
28.54315,81.3757,2022-04-29,1
28.47467,81.63521,2023-06-06,1
29.823155454955465,82.16105048842218,2019-04-26,0
27.48763,87.72413,2015-03-18,1
27.30692,85.44377,2016-03-22,1
26.76739267944862,85.75146714315628,2024-05-02,0
27.61796,84.72723,2018-03-27,1
29.51449,80.33918,2019-06-06,1
27.960135534268478,80.39269621022767,2024-04-21,0
27.68483,83.53046,2014-04-12,1
28.72269395974889,88.53923204243489,2024-05-04,0
28.69782,83.06909,2021-01-10,1
29.014878644456367,87.89881579064796,2024-02-12,0
28.76104,81.11131,2023-04-17,1
29.803816108451148,85.60277345252427,2023-03-07,0
28.96424,81.45436,2021-03-14,1
27.659290008803413,80.60972950220152,2024-03-19,0
28.18570117979923,87.79169427823776,2022-04-16,0
28.17688,83.82615,2021-04-07,1
27.60690182859618,84.3702598351015,2021-04-12,0
28.47421,81.7299,2015-05-30,1
27.95824,83.94303,2024-04-30,1
28.9035,80.66787,2016-04-27,1
27.83713,82.83837,2024-04-19,1
28.11933061260347,80.39666998840366,2018-04-14,0
28.24701,81.83638,2024-04-09,1
29.38234,80.57394,2021-04-27,1
29.450749216661016,85.77376680141383,2022-04-23,0
29.288336524736785,89.31063881585214,2023-04-16,0
26.685155860389223,85.44415481100214,2023-03-14,0
26.77606,86.84203,2023-03-27,1
26.315458780688463,87.99964016186158,2017-04-11,0
28.0701,82.05434,2017-04-12,1
26.9184,86.37146,2016-03-19,1
30.1211851519716,84.64566324221789,2016-01-18,0
30.090550444673653,88.8674982763358,2017-04-10,0
28.31169,85.07015,2023-11-18,1
26.72665,86.82516,2020-04-05,1
27.98665,81.86065,2019-04-27,1
28.71199,82.30286,2016-04-05,1
28.271150013633967,85.48975354317288,2016-04-11,0
27.8215097037948,86.8727865262353,2016-04-09,0
29.55109688798499,81.23750852119227,2021-04-28,0
26.45553222303192,81.74319987660525,2025-03-05,0
29.15212949866868,83.28549534673418,2014-05-01,0
27.170147792076293,86.41336397907456,2014-06-08,0
29.00880173693201,80.53868795501945,2016-04-10,0
26.73546140444733,88.16472055697629,2014-04-21,0
28.1319160389844,88.97314936691266,2021-03-10,0
28.16187,83.81738,2024-03-14,1
27.770052977684237,89.23416977313511,2016-03-29,0
29.659644060471265,81.64145888436101,2024-04-23,0
30.35171361563016,87.12400198981811,2017-04-10,0
28.004460725354573,82.67501830437475,2018-02-26,0
29.37994,80.4967,2021-04-29,1
29.25018,80.53523,2016-04-30,1
27.677,82.45534,2019-04-18,1
27.617466543291787,82.69159666562592,2016-11-01,0
29.845273309171183,82.9802393889151,2015-03-21,0
27.1702,85.4612,2014-04-28,1
27.678679007332388,86.76147722591094,2016-01-25,0
28.392793101372536,83.57563933354561,2016-02-25,0
26.415774448932527,85.17626415850981,2019-05-11,0
27.22565,85.0667,2016-04-08,1
30.40254720885104,86.43716028124176,2023-04-23,0
27.43244,85.33065,2016-04-10,1
27.1842,85.45753,2016-04-08,1
27.22303,85.87144,2020-04-09,1
27.70671,82.55094,2018-03-27,1
27.95795,82.0771,2019-03-31,1
27.798966075376168,83.51546292738377,2021-04-26,0
27.29011,85.30428,2023-03-07,1
30.43655909946915,83.0728249685192,2014-05-21,0
28.07666,84.2144,2014-04-15,1
26.82895,87.63509,2014-04-22,1
27.12741,86.72845,2024-04-28,1
26.45206946801065,80.55457477529039,2019-04-27,0
27.89779458913679,84.11878301689966,2021-04-12,0
28.300374077594583,86.5750482722068,2016-04-08,0
29.08878,82.74637,2013-11-27,1
28.893792911789784,88.51164606249593,2019-03-23,0
28.73554,81.32114,2015-05-26,1
28.46515,80.92274,2023-04-27,1
28.60221,82.82011,2024-02-12,1
28.12486,81.70924,2016-04-25,1
27.25621,87.2981,2024-02-15,1
26.88478,86.48505,2019-03-24,1
30.33812813589545,88.881728004454,2021-04-08,0
29.30885504372987,88.43614151617439,2021-02-09,0
27.85686,84.69781,2021-04-27,1
27.87815,82.24325,2014-04-30,1
29.6232,80.5129,2016-04-18,1
28.4363,84.88635,2022-12-09,1
29.00102,80.77657,2014-06-03,1
28.43705,81.35915,2023-04-18,1
26.71134,87.89939,2024-05-02,1
26.643908742170787,88.12587054015236,2024-02-08,0
27.41251148567729,81.14518276306046,2024-01-14,0
29.690127152531414,81.59096550719835,2022-04-16,0
28.99804,80.88438,2016-04-29,1
30.18813056478464,89.37398454515979,2014-04-23,0
27.28476,85.05448,2018-03-24,1
26.97076,85.95367,2025-03-17,1
29.670741727345515,84.61666936130058,2016-04-21,0
27.84582027495535,85.0950728776233,2022-05-15,0
26.384224382228982,85.37570116013939,2019-03-24,0
27.44835429258396,87.746075471857,2021-02-27,0
30.34414793045646,80.88765348246886,2014-05-09,0
27.51336,84.18792,2014-04-16,1
29.636579991517863,87.3174309953908,2021-04-05,0
27.9671,84.96886,2018-03-27,1
27.7841680327739,86.36692332993012,2015-06-08,0
27.954216646484326,87.07703892049194,2025-02-02,0
27.40464,85.1576,2016-04-09,1
29.06473596246489,80.99639350104286,2024-03-18,0
30.126239024722764,84.94053357919417,2019-04-01,0
30.10097321253252,81.01814544138223,2024-04-25,0
26.61452,87.00452,2014-04-13,1
27.00069015594631,87.57306999117134,2022-12-05,0
28.15593,82.88722,2022-04-27,1
29.445104849469004,86.10675612602807,2021-03-24,0
30.146347078003306,86.71271088399735,2021-04-28,0
26.62212806590648,88.44366896261934,2021-03-26,0
30.30436561677851,85.5994953174502,2018-03-23,0
29.5084617998012,81.98721755274825,2024-04-22,0
27.59847105483761,88.13538174916314,2025-04-04,0
28.62083,81.39114,2018-04-25,1
26.96703693047237,81.62765446200784,2021-04-02,0
26.94043,87.59296,2014-01-20,1
29.99898129871524,86.85297549434769,2016-04-27,0
27.21001,86.68124,2024-04-20,1
28.23837,84.25825,2014-04-12,1
28.175,83.03853,2023-01-08,1
26.951426473920804,85.33033339694224,2022-04-16,0
27.183222619081462,82.03703589964309,2024-04-29,0
27.286536662778666,85.01669198659633,2019-03-24,0
28.18913091285556,88.86028683786455,2014-05-10,0
27.38166965218361,86.98209951876886,2022-04-28,0
29.260675874875552,83.66579843162974,2023-05-21,0
30.361914080358115,87.28629733897708,2019-05-07,0
29.26193,81.56796,2016-04-20,1
27.85953,82.2313,2025-04-01,1
28.813724945594107,87.67097929923153,2016-04-08,0
28.956396570196077,88.82244610962552,2016-04-13,0
28.95228,80.81752,2021-04-12,1
30.145054427196808,80.9400272139137,2016-03-03,0
26.394541248913907,88.7127741509041,2015-03-25,0
27.841526562650056,81.05040176762091,2021-04-09,0
28.402515500532047,87.23835552561651,2021-03-28,0
26.36537131957904,80.9196975683304,2021-04-28,0
27.77621,83.89511,2023-04-27,1
27.23166,87.27245,2025-04-02,1
27.61826778411156,82.77972276848529,2018-04-20,0
28.53355,81.5891,2018-05-27,1
28.86681093104757,88.04393526278456,2021-03-28,0
29.34062684107349,83.241317086446,2014-04-01,0
29.55974221820046,85.19770493230469,2022-04-15,0
27.08334,87.24933,2023-03-07,1
28.80387696846884,82.81235016347182,2023-04-22,0
27.40965,83.2316,2019-04-25,1
28.442324845789432,85.3651612430587,2024-04-24,0
28.08594,82.14162,2024-04-14,1
27.82409786705531,80.23841428787343,2023-03-12,0
30.14563192882591,82.45784728993524,2019-05-10,0
28.71097,82.6394,2016-04-24,1
28.23678,81.8349,2016-04-11,1
30.025155554495164,80.04137253867202,2021-04-10,0
29.264265979383733,88.03715835207986,2016-04-13,0
27.70577,84.10432,2021-03-28,1
27.24654,84.95222,2018-03-16,1
28.705932954803373,89.26664131280819,2023-06-10,0
26.327463151345675,81.84400568497277,2023-01-07,0
26.79395,87.70216,2014-04-12,1
30.4533504137641,85.65207931169932,2023-01-27,0
27.98518,83.90309,2023-01-28,1
28.04261,82.04466,2016-04-09,1
27.85853,85.28136,2021-04-03,1
28.04224,82.08289,2024-04-16,1
26.73439420982808,82.52511468310254,2021-04-17,0
29.08895,80.13522,2021-03-25,1
30.231584497332207,87.70974465401265,2016-04-08,0
28.69883251776102,83.18203330924688,2021-03-27,0
30.17238225988733,88.98915313443239,2016-03-26,0
28.4407,81.78496,2023-05-10,1
30.264129514677045,81.50219536259303,2021-04-10,0
28.51089811984196,87.84720384559955,2023-01-05,0
27.907132448080795,88.8800480223491,2014-04-23,0
27.89116,82.14218,2019-05-19,1
26.628165452874637,86.50219372712468,2019-05-10,0
28.92257,81.43766,2018-04-19,1
27.29808,85.48734,2016-03-30,1
28.77984880383612,86.51405188178535,2015-12-29,0
28.68334,82.32793,2016-04-28,1
27.78409,82.32766,2024-04-09,1
28.18734,81.88708,2019-04-20,1
29.11141,80.64684,2016-04-29,1
28.42316,81.53031,2022-02-24,1
27.94313,84.57499,2018-03-19,1
